,진료년도,상병구분,시도,SIGUNGU_NM,SIGUNGU_CD,성별,환자수,입내원일수,요양급여비용총액
1389,2023,불안장애,전북,김제시,35060,여,1397,11454,570953980
1390,2023,불안장애,전남,강진군,36590,남,474,2043,173940400
1391,2023,불안장애,전남,강진군,36590,여,750,3221,294968200
1392,2023,불안장애,전남,고흥군,36550,남,354,1446,45639210
1393,2023,불안장애,전남,고흥군,36550,여,699,2541,73935710
1394,2023,불안장애,전남,곡성군,36520,남,90,333,9467800
1395,2023,불안장애,전남,곡성군,36520,여,135,393,11207870
1396,2023,불안장애,전남,구례군,36530,남,70,189,5371450
1397,2023,불안장애,전남,구례군,36530,여,140,358,9923680
1398,2023,불안장애,전남,담양군,36510,남,211,854,48099130
1399,2023,불안장애,전남,담양군,36510,여,352,1346,70545510
1400,2023,불안장애,전남,무안군,36620,남,275,838,30728600
1401,2023,불안장애,전남,무안군,36620,여,359,1390,77992650
1402,2023,불안장애,전남,보성군,36560,남,173,595,14443380
1403,2023,불안장애,전남,보성군,36560,여,287,812,17045810
1404,2023,불안장애,전남,신안군,36680,남,68,194,5131400
1405,2023,불안장애,전남,신안군,36680,여,89,247,11907190
1406,2023,불안장애,전남,영광군,36640,남,247,1385,78816260
1407,2023,불안장애,전남,영광군,36640,여,407,1955,104738840
1408,2023,불안장애,전남,영암군,36610,남,134,398,16298400
1409,2023,불안장애,전남,영암군,36610,여,223,800,36139930
1410,2023,불안장애,전남,완도군,36660,남,127,340,7962710
1411,2023,불안장애,전남,완도군,36660,여,214,502,9632640
1412,2023,불안장애,전남,장성군,36650,남,96,319,14305890
1413,2023,불안장애,전남,장성군,36650,여,145,437,18527050
1414,2023,불안장애,전남,장흥군,36580,남,324,1581,124152460
1415,2023,불안장애,전남,장흥군,36580,여,520,2244,205772070
1416,2023,불안장애,전남,진도군,36670,남,68,140,2931680
1417,2023,불안장애,전남,진도군,36670,여,132,424,8914050
1418,2023,불안장애,전남,함평군,36630,남,112,410,36615630
1419,2023,불안장애,전남,함평군,36630,여,141,435,30545420
1420,2023,불안장애,전남,해남군,36600,남,354,1251,50073360
1421,2023,불안장애,전남,해남군,36600,여,471,1557,64505800
1422,2023,불안장애,전남,화순군,36570,남,204,706,36385900
1423,2023,불안장애,전남,화순군,36570,여,287,944,38887890
1424,2023,불안장애,전남,나주시,36040,남,664,2380,219918830
1425,2023,불안장애,전남,나주시,36040,여,1122,4596,432699930
1426,2023,불안장애,전남,목포시,36010,남,2131,11172,557637750
1427,2023,불안장애,전남,목포시,36010,여,3108,17599,810730440
1428,2023,불안장애,전남,순천시,36030,남,2322,12521,719494460
1429,2023,불안장애,전남,순천시,36030,여,3861,21337,1233680580
1430,2023,불안장애,전남,여수시,36020,남,1397,6520,338904910
1431,2023,불안장애,전남,여수시,36020,여,2290,10888,576094790
1432,2023,불안장애,전남,광양시,36060,남,525,2403,94422860
1433,2023,불안장애,전남,광양시,36060,여,718,3396,158727600
1434,2023,불안장애,경북,고령군,37570,남,78,273,4286590
1435,2023,불안장애,경북,고령군,37570,여,94,275,4398890
1436,2023,불안장애,경북,군위군,22520,남,21,40,591820
1437,2023,불안장애,경북,군위군,22520,여,51,92,1291600
1438,2023,불안장애,경북,봉화군,37610,남,35,114,1745190
1439,2023,불안장애,경북,봉화군,37610,여,96,258,4154800
1440,2023,불안장애,경북,성주군,37580,남,90,512,21126820
1441,2023,불안장애,경북,성주군,37580,여,208,560,9282180
1442,2023,불안장애,경북,영덕군,37550,남,122,446,8670220
1443,2023,불안장애,경북,영덕군,37550,여,265,779,17887060
1444,2023,불안장애,경북,영양군,37540,남,11,42,480950
1445,2023,불안장애,경북,영양군,37540,여,23,63,1283690
1446,2023,불안장애,경북,예천군,37600,남,130,392,9208630
1447,2023,불안장애,경북,예천군,37600,여,233,577,11613030
1448,2023,불안장애,경북,울릉군,37630,남,15,40,1258060
1449,2023,불안장애,경북,울릉군,37630,여,26,75,2949380
1450,2023,불안장애,경북,울진군,37620,남,151,506,9684380
1451,2023,불안장애,경북,울진군,37620,여,298,862,15908220
1452,2023,불안장애,경북,의성군,37520,남,127,477,8100930
1453,2023,불안장애,경북,의성군,37520,여,189,627,11549880
1454,2023,불안장애,경북,청도군,37560,남,207,833,17746530
1455,2023,불안장애,경북,청도군,37560,여,426,1511,31554150
1456,2023,불안장애,경북,청송군,37530,남,111,365,12815150
1457,2023,불안장애,경북,청송군,37530,여,195,528,18492760
1458,2023,불안장애,경북,칠곡군,37590,남,373,2079,134940530
1459,2023,불안장애,경북,칠곡군,37590,여,577,3097,157818180
1460,2023,불안장애,경북,경주시,37020,남,1435,7724,423429510
1461,2023,불안장애,경북,경주시,37020,여,2104,11723,636711010
1462,2023,불안장애,경북,구미시,37050,남,2042,9655,497257500
1463,2023,불안장애,경북,구미시,37050,여,2710,12284,612285440
1464,2023,불안장애,경북,김천시,37030,남,615,3365,130824570
1465,2023,불안장애,경북,김천시,37030,여,908,4014,141786290
1466,2023,불안장애,경북,안동시,37040,남,1344,6938,368995580
1467,2023,불안장애,경북,안동시,37040,여,2018,10156,531839030
1468,2023,불안장애,경북,영주시,37060,남,1129,6732,273889510
1469,2023,불안장애,경북,영주시,37060,여,1948,12132,482210150
1470,2023,불안장애,경북,영천시,37070,남,649,4254,169615240
1471,2023,불안장애,경북,영천시,37070,여,1014,6438,259668670
1472,2023,불안장애,경북,포항남구,37011,남,1168,5524,313221300
1473,2023,불안장애,경북,포항남구,37011,여,1898,9479,534906530
1474,2023,불안장애,경북,포항북구,37012,남,2286,14782,763555940
1475,2023,불안장애,경북,포항북구,37012,여,3556,23936,1137787670
1476,2023,불안장애,경북,문경시,37090,남,343,1385,46496610
1477,2023,불안장애,경북,문경시,37090,여,556,2003,68476190
1478,2023,불안장애,경북,상주시,37080,남,537,2730,132211170
1479,2023,불안장애,경북,상주시,37080,여,890,3735,157014450
1480,2023,불안장애,경북,경산시,37100,남,1580,6625,352598480
1481,2023,불안장애,경북,경산시,37100,여,2311,8620,427865380
1482,2023,불안장애,경남,거창군,38590,남,315,1324,37748310
1483,2023,불안장애,경남,거창군,38590,여,518,1627,51409160
1484,2023,불안장애,경남,고성군,32600,남,143,927,63753610
1485,2023,불안장애,경남,고성군,38540,남,143,927,63753610
1486,2023,불안장애,경남,고성군,32600,여,272,671,25486090
1487,2023,불안장애,경남,고성군,38540,여,272,671,25486090
1488,2023,불안장애,경남,남해군,38550,남,91,194,3426950
1489,2023,불안장애,경남,남해군,38550,여,164,420,9836020
1490,2023,불안장애,경남,산청군,38570,남,57,200,4822070
1491,2023,불안장애,경남,산청군,38570,여,139,304,4973890
1492,2023,불안장애,경남,의령군,38510,남,86,311,13834770
1493,2023,불안장애,경남,의령군,38510,여,162,734,36305750
1494,2023,불안장애,경남,창녕군,38530,남,300,938,38943430
1495,2023,불안장애,경남,창녕군,38530,여,543,1501,72325260
1496,2023,불안장애,경남,하동군,38560,남,156,506,13520280
1497,2023,불안장애,경남,하동군,38560,여,267,742,22481280
1498,2023,불안장애,경남,함안군,38520,남,113,361,12918480
1499,2023,불안장애,경남,함안군,38520,여,214,697,32068870
1500,2023,불안장애,경남,함양군,38580,남,276,1018,47927530
1501,2023,불안장애,경남,함양군,38580,여,513,1672,82787030
1502,2023,불안장애,경남,합천군,38600,남,174,654,17063290
1503,2023,불안장애,경남,합천군,38600,여,329,1194,27625820
1504,2023,불안장애,경남,김해시,38070,남,3199,18847,953099220
1505,2023,불안장애,경남,김해시,38070,여,4708,28111,1446532410
1506,2023,불안장애,경남,사천시,38060,남,560,2959,164118140
1507,2023,불안장애,경남,사천시,38060,여,874,3432,152186910
1508,2023,불안장애,경남,진주시,38030,남,2485,14223,699650530
1509,2023,불안장애,경남,진주시,38030,여,3764,21548,1001270680
1510,2023,불안장애,경남,창원마산회원구,38114,남,2698,17416,1010198300
1511,2023,불안장애,경남,창원마산회원구,38114,여,4876,34382,1998086910
1512,2023,불안장애,경남,창원마산합포구,38113,남,1135,6991,335043520
1513,2023,불안장애,경남,창원마산합포구,38113,여,1709,9664,455570110
1514,2023,불안장애,경남,창원진해구,38115,남,751,3370,189426940
1515,2023,불안장애,경남,창원진해구,38115,여,1302,6137,317623440
1516,2023,불안장애,경남,창원의창구,38111,남,1356,5736,261258040
1517,2023,불안장애,경남,창원의창구,38111,여,1824,7551,355689060
1518,2023,불안장애,경남,창원성산구,38112,남,2153,12919,693523910
1519,2023,불안장애,경남,창원성산구,38112,여,2857,17383,913276420
1520,2023,불안장애,경남,통영시,38050,남,906,4081,149877520
1521,2023,불안장애,경남,통영시,38050,여,1490,6378,238390800
1522,2023,불안장애,경남,밀양시,38080,남,582,2477,106401790
1523,2023,불안장애,경남,밀양시,38080,여,990,4081,172733400
1524,2023,불안장애,경남,거제시,38090,남,1436,8325,341639670
1525,2023,불안장애,경남,거제시,38090,여,1935,10339,413108630
1526,2023,불안장애,경남,양산시,38100,남,1894,10352,493932070
1527,2023,불안장애,경남,양산시,38100,여,2553,14456,680593620
1528,2023,불안장애,제주,서귀포시,39020,남,876,4476,191339530
1529,2023,불안장애,제주,서귀포시,39020,여,1382,7210,312288010
1530,2023,불안장애,제주,제주시,39010,남,3323,18635,937666300
1531,2023,불안장애,제주,제주시,39010,여,5238,29295,1531440730
1532,2023,불안장애,세종,세종시,29010,남,2021,10387,574605680
1533,2023,불안장애,세종,세종시,29010,여,2948,15393,857813050
1534,2023,우울증,서울,강남구,11230,남,11490,85968,9005004600
1535,2023,우울증,서울,강남구,11230,여,23744,181885,19328121810
1536,2023,우울증,서울,강동구,11250,남,4822,36269,2508361070
1537,2023,우울증,서울,강동구,11250,여,9116,72083,4670668620
1538,2023,우울증,서울,강서구,11160,남,3744,28494,2145438860
1539,2023,우울증,서울,강서구,11160,여,8620,67375,5208950840
1540,2023,우울증,서울,관악구,11210,남,4700,37724,2687735640
1541,2023,우울증,서울,관악구,11210,여,9497,81714,6014548850
1542,2023,우울증,서울,구로구,11170,남,3237,25005,1832059410
1543,2023,우울증,서울,구로구,11170,여,7150,58634,4353912400
1544,2023,우울증,서울,도봉구,11100,남,1653,11941,671453960
1545,2023,우울증,서울,도봉구,11100,여,3605,25158,1341161310
1546,2023,우울증,서울,동대문구,11060,남,2575,17875,1408427290
1547,2023,우울증,서울,동대문구,11060,여,5428,40377,3059731960
1548,2023,우울증,서울,동작구,11200,남,3472,26533,2278091400
1549,2023,우울증,서울,동작구,11200,여,6951,53830,4542984970
1550,2023,우울증,서울,마포구,11140,남,5789,45443,3522002360
1551,2023,우울증,서울,마포구,11140,여,14030,115260,9310381070
1552,2023,우울증,서울,서대문구,11130,남,2237,20528,1300890250
1553,2023,우울증,서울,서대문구,11130,여,5298,48234,3272234390
1554,2023,우울증,서울,성동구,11040,남,2101,15265,1440662670
1555,2023,우울증,서울,성동구,11040,여,4408,33229,3224819160
1556,2023,우울증,서울,성북구,11080,남,1900,13092,963087690
1557,2023,우울증,서울,성북구,11080,여,4303,33129,2448268050
1558,2023,우울증,서울,영등포구,11190,남,3375,26697,2811524390
1559,2023,우울증,서울,영등포구,11190,여,6930,52167,5792004510
1560,2023,우울증,서울,용산구,11030,남,1429,8996,916999320
1561,2023,우울증,서울,용산구,11030,여,3099,21414,2216621110
1562,2023,우울증,서울,은평구,11120,남,2881,20988,1394514510
1563,2023,우울증,서울,은평구,11120,여,6846,52255,3389345710
1564,2023,우울증,서울,종로구,11010,남,3029,20219,2115567750
1565,2023,우울증,서울,종로구,11010,여,8503,61095,6034103440
1566,2023,우울증,서울,중구,11020,남,2923,19808,1889470610
1567,2023,우울증,서울,중구,11020,여,5690,39942,3934639500
1568,2023,우울증,서울,송파구,11240,남,6445,48510,4629674400
1569,2023,우울증,서울,송파구,11240,여,14212,107240,10464121820
1570,2023,우울증,서울,중랑구,11070,남,3347,26849,2131015660
1571,2023,우울증,서울,중랑구,11070,여,7124,60227,4829360430
1572,2023,우울증,서울,양천구,11150,남,2344,16584,1420370150
1573,2023,우울증,서울,양천구,11150,여,5310,38662,3237147510
1574,2023,우울증,서울,서초구,11220,남,7365,55277,5223532440
1575,2023,우울증,서울,서초구,11220,여,16364,126062,12548907470
1576,2023,우울증,서울,노원구,11110,남,2953,22142,1351305190
1577,2023,우울증,서울,노원구,11110,여,7372,59943,3781349640
1578,2023,우울증,서울,광진구,11050,남,2329,17027,1532238210
1579,2023,우울증,서울,광진구,11050,여,5589,42979,4073315830
1580,2023,우울증,서울,강북구,11090,남,1447,13902,745268570
1581,2023,우울증,서울,강북구,11090,여,3602,33656,1877911350
1582,2023,우울증,서울,금천구,11180,남,2247,15765,1355849100
1583,2023,우울증,서울,금천구,11180,여,4372,33571,2814498410
1584,2023,우울증,부산,부산남구,21070,남,1868,16231,1205484190
1585,2023,우울증,부산,부산남구,21070,여,4341,38307,2794999460
1586,2023,우울증,부산,부산동구,21030,남,1289,13862,1351606440
1587,2023,우울증,부산,부산동구,21030,여,3375,34427,3414260990
1588,2023,우울증,부산,부산동래구,21060,남,2725,22864,1566525310
1589,2023,우울증,부산,부산동래구,21060,여,6574,59313,3983076190
1590,2023,우울증,부산,부산진구,21050,남,3903,34373,2281687230
1591,2023,우울증,부산,부산진구,21050,여,9193,84929,5452576570
1592,2023,우울증,부산,부산북구,21080,남,1332,11612,644341430
1593,2023,우울증,부산,부산북구,21080,여,2892,27736,1555765010
1594,2023,우울증,부산,부산서구,21020,남,420,3923,301849590
1595,2023,우울증,부산,부산서구,21020,여,908,9764,775383350
1596,2023,우울증,부산,부산영도구,21040,남,856,6345,342957740
1597,2023,우울증,부산,부산영도구,21040,여,1607,12113,744600700
1598,2023,우울증,부산,부산중구,21010,남,468,3928,320041440
1599,2023,우울증,부산,부산중구,21010,여,1203,9704,753465260
1600,2023,우울증,부산,부산해운대구,21090,남,1981,15472,1153402260
1601,2023,우울증,부산,부산해운대구,21090,여,4536,37981,2754726850
1602,2023,우울증,부산,부산사하구,21100,남,1673,14331,821407070
1603,2023,우울증,부산,부산사하구,21100,여,3384,28587,1544303380
1604,2023,우울증,부산,부산금정구,21110,남,1400,10179,596134780
1605,2023,우울증,부산,부산금정구,21110,여,2827,22165,1281720700
1606,2023,우울증,부산,부산강서구,21120,남,535,2518,221808080
1607,2023,우울증,부산,부산강서구,21120,여,941,5185,463061070
